1,MM2,2024-01-31,10:16,18.5
2,MM2,2024-01-31,10:16,18.5
3,MM2,2024-01-31,10:16,18.5
4,MM2,2024-01-31,10:16,18.5
5,MM2,2024-01-31,10:16,18.5
